Reading data
Parsing data
Sorting data
DONE
epoch 0 avg test error: 0.13648325
epoch 1 0.000%, output: 0.510, train error: 0.13091776
epoch 4 80.216%, output: 0.857, train error: 0.0029233003
epoch 4 80.238%, output: 0.858, train error: 0.013650709
epoch 4 80.261%, output: 0.859, train error: 0.000016149184
epoch 4 80.283%, output: 0.857, train error: 0.012932374
epoch 4 80.305%, output: 0.859, train error: 0.0011587524
epoch 4 80.327%, output: 0.857, train error: 0.014630297
epoch 4 80.349%, output: 0.858, train error: 0.00075990823
epoch 4 80.371%, output: 0.856, train error: 0.014745718
epoch 4 80.393%, output: 0.860, train error: 0.0004683181
epoch 4 80.415%, output: 0.858, train error: 0.006719771
epoch 4 80.437%, output: 0.856, train error: 0.010993096
epoch 4 80.459%, output: 0.858, train error: 0.006987393
epoch 4 80.481%, output: 0.860, train error: 0.0021880441
epoch 4 80.503%, output: 0.857, train error: 0.0013124724
epoch 4 80.525%, output: 0.860, train error: 0.0025406666
epoch 4 80.548%, output: 0.860, train error: 0.005338535
epoch 4 80.570%, output: 0.858, train error: 0.0015265496
epoch 4 80.592%, output: 0.860, train error: 0.00013091677
epoch 4 80.614%, output: 0.860, train error: 0.0005629818
epoch 4 80.636%, output: 0.859, train error: 0.00273214
epoch 4 80.658%, output: 0.861, train error: 0.0005873415
epoch 4 80.680%, output: 0.857, train error: 0.03210437
epoch 4 80.702%, output: 0.855, train error: 0.009988624
epoch 4 80.724%, output: 0.857, train error: 0.0007725762
epoch 4 80.746%, output: 0.858, train error: 0.02291975
epoch 4 80.768%, output: 0.858, train error: 0.0023006573
epoch 4 80.790%, output: 0.861, train error: 0.011114041
epoch 4 80.813%, output: 0.856, train error: 0.0025438343
epoch 4 80.835%, output: 0.859, train error: 0.000057611658
epoch 4 80.857%, output: 0.860, train error: 0.0034718013
epoch 4 80.879%, output: 0.858, train error: 0.0012491734
epoch 4 80.901%, output: 0.859, train error: 0.00013784507
epoch 4 80.923%, output: 0.860, train error: 0.005446796
epoch 4 80.945%, output: 0.858, train error: 0.0015674437
epoch 4 80.967%, output: 0.859, train error: 0.000021709031
epoch 4 80.989%, output: 0.859, train error: 0.0016506938
epoch 4 81.011%, output: 0.858, train error: 0.0014410696
epoch 4 81.033%, output: 0.857, train error: 0.0007097308
epoch 4 81.055%, output: 0.857, train error: 0.20104507
epoch 4 81.077%, output: 0.856, train error: 0.003059138
epoch 4 81.100%, output: 0.858, train error: 0.0003393023
epoch 4 81.122%, output: 0.858, train error: 0.0156846
epoch 4 81.144%, output: 0.854, train error: 0.0014965357
epoch 4 81.166%, output: 0.856, train error: 0.0064772763
epoch 4 81.188%, output: 0.856, train error: 0.000002203072
epoch 4 81.210%, output: 0.858, train error: 0.00093726924
epoch 4 81.232%, output: 0.860, train error: 0.026568023
epoch 4 81.254%, output: 0.859, train error: 0.0016462313
epoch 4 81.276%, output: 0.856, train error: 0.0034368536
epoch 4 81.298%, output: 0.855, train error: 0.0000780449
epoch 4 81.320%, output: 0.857, train error: 0.0027717187
epoch 4 81.342%, output: 0.857, train error: 0.014879211
epoch 4 81.365%, output: 0.859, train error: 0.00010940327
epoch 4 81.387%, output: 0.856, train error: 0.009348403
epoch 4 81.409%, output: 0.857, train error: 0.008244908
epoch 4 81.431%, output: 0.857, train error: 0.0064478465
epoch 4 81.453%, output: 0.861, train error: 0.020893985
epoch 4 81.475%, output: 0.859, train error: 0.000060866703
epoch 4 81.497%, output: 0.861, train error: 0.0142408125
epoch 4 81.519%, output: 0.860, train error: 0.0069236844
epoch 4 81.541%, output: 0.857, train error: 0.0015063467
epoch 4 81.563%, output: 0.855, train error: 0.0075870794
epoch 4 81.585%, output: 0.859, train error: 0.000018021401
epoch 4 81.607%, output: 0.859, train error: 0.0061949296
epoch 4 81.629%, output: 0.857, train error: 0.0050544976
epoch 4 81.652%, output: 0.859, train error: 0.016715854
epoch 4 81.674%, output: 0.860, train error: 0.000078140765
epoch 4 81.696%, output: 0.858, train error: 0.0026380774
epoch 4 81.718%, output: 0.859, train error: 0.0001854481
epoch 4 81.740%, output: 0.858, train error: 0.0002827645
epoch 4 81.762%, output: 0.860, train error: 0.0039162626
epoch 4 81.784%, output: 0.855, train error: 0.010605056
epoch 4 81.806%, output: 0.861, train error: 0.0065607345
epoch 4 81.828%, output: 0.859, train error: 0.011270347
epoch 4 81.850%, output: 0.861, train error: 0.002847937
epoch 4 81.872%, output: 0.858, train error: 0.009437063
epoch 4 81.894%, output: 0.859, train error: 0.013227059
epoch 4 81.917%, output: 0.857, train error: 0.04274474
epoch 4 81.939%, output: 0.858, train error: 0.010407964
epoch 4 81.961%, output: 0.855, train error: 0.0031035596
epoch 4 81.983%, output: 0.860, train error: 0.0039252345
epoch 4 82.005%, output: 0.858, train error: 0.004080985
epoch 4 82.027%, output: 0.857, train error: 0.00052368344
epoch 4 82.049%, output: 0.856, train error: 0.12132766
epoch 4 82.071%, output: 0.856, train error: 0.0048383684
epoch 4 82.093%, output: 0.860, train error: 0.012652525
epoch 4 82.115%, output: 0.860, train error: 0.018405832
epoch 4 82.137%, output: 0.857, train error: 0.0011525075
epoch 4 82.159%, output: 0.857, train error: 0.002030391
epoch 4 82.181%, output: 0.858, train error: 0.023945548
epoch 4 82.204%, output: 0.857, train error: 0.025000174
epoch 4 82.226%, output: 0.855, train error: 0.0140944235
epoch 4 82.248%, output: 0.856, train error: 0.00015228023
epoch 4 82.270%, output: 0.856, train error: 0.0009864594
epoch 4 82.292%, output: 0.858, train error: 0.0069810366
epoch 4 82.314%, output: 0.858, train error: 0.013243228
epoch 4 82.336%, output: 0.856, train error: 0.0061424323
epoch 4 82.358%, output: 0.859, train error: 0.0032523011
epoch 4 82.380%, output: 0.859, train error: 0.00042391158
epoch 4 82.402%, output: 0.856, train error: 0.0013075192
epoch 4 82.424%, output: 0.859, train error: 0.00088892464
epoch 4 82.446%, output: 0.857, train error: 0.0019192386
epoch 4 82.469%, output: 0.856, train error: 0.003263528
epoch 4 82.491%, output: 0.855, train error: 0.011221727
epoch 4 82.513%, output: 0.856, train error: 0.012468076
epoch 4 82.535%, output: 0.857, train error: 0.008600155
epoch 4 82.557%, output: 0.859, train error: 0.00721508
epoch 4 82.579%, output: 0.857, train error: 0.019109698
epoch 4 82.601%, output: 0.858, train error: 0.0055043804
epoch 4 82.623%, output: 0.856, train error: 0.00040029254
epoch 4 82.645%, output: 0.855, train error: 0.0022734525
epoch 4 82.667%, output: 0.857, train error: 0.00006126354
epoch 4 82.689%, output: 0.860, train error: 0.00002702232
epoch 4 82.711%, output: 0.858, train error: 0.02442606
epoch 4 82.733%, output: 0.855, train error: 0.0017798818
epoch 4 82.756%, output: 0.855, train error: 0.0006972102
epoch 4 82.778%, output: 0.856, train error: 0.00913902
epoch 4 82.800%, output: 0.859, train error: 0.0027502524
epoch 4 82.822%, output: 0.858, train error: 0.003164717
epoch 4 82.844%, output: 0.856, train error: 0.0017076351
epoch 4 82.866%, output: 0.853, train error: 0.0048197047
epoch 4 82.888%, output: 0.856, train error: 0.003850933
epoch 4 82.910%, output: 0.858, train error: 0.0014683086
epoch 4 82.932%, output: 0.857, train error: 0.0007588176
epoch 4 82.954%, output: 0.858, train error: 0.000008781527
epoch 4 82.976%, output: 0.855, train error: 0.00009913266
epoch 4 82.998%, output: 0.860, train error: 0.012755029
epoch 4 83.021%, output: 0.857, train error: 0.002515301
epoch 4 83.043%, output: 0.857, train error: 0.0011298035
epoch 4 83.065%, output: 0.857, train error: 0.0023874408
epoch 4 83.087%, output: 0.861, train error: 0.0025557287
epoch 4 83.109%, output: 0.860, train error: 0.0029645402
epoch 4 83.131%, output: 0.860, train error: 0.0015396749
epoch 4 83.153%, output: 0.861, train error: 0.0036913457
epoch 4 83.175%, output: 0.859, train error: 0.009604126
epoch 4 83.197%, output: 0.856, train error: 0.065282546
epoch 4 83.219%, output: 0.855, train error: 0.007049061
epoch 4 83.241%, output: 0.858, train error: 0.0024094095
epoch 4 83.263%, output: 0.857, train error: 0.010257391
epoch 4 83.285%, output: 0.856, train error: 0.0050840937
epoch 4 83.308%, output: 0.855, train error: 0.001195306
epoch 4 83.330%, output: 0.855, train error: 0.0014252744
epoch 4 83.352%, output: 0.854, train error: 0.006504889
epoch 4 83.374%, output: 0.855, train error: 0.021162776
epoch 4 83.396%, output: 0.857, train error: 0.012962135
epoch 4 83.418%, output: 0.856, train error: 0.00054568745
epoch 4 83.440%, output: 0.858, train error: 0.0046532718
epoch 4 83.462%, output: 0.858, train error: 0.000060421105
epoch 4 83.484%, output: 0.859, train error: 0.000040252646
epoch 4 83.506%, output: 0.858, train error: 0.00029129928
epoch 4 83.528%, output: 0.856, train error: 0.00006215316
epoch 4 83.550%, output: 0.857, train error: 0.020319888
epoch 4 83.573%, output: 0.858, train error: 0.006452308
epoch 4 83.595%, output: 0.859, train error: 0.00008556112
epoch 4 83.617%, output: 0.860, train error: 0.012769681
epoch 4 83.639%, output: 0.860, train error: 0.0069214925
epoch 4 83.661%, output: 0.856, train error: 0.004556193
epoch 4 83.683%, output: 0.860, train error: 0.018311601
epoch 4 83.705%, output: 0.858, train error: 0.011748838
epoch 4 83.727%, output: 0.856, train error: 0.0007424873
epoch 4 83.749%, output: 0.859, train error: 0.0042056115
epoch 4 83.771%, output: 0.859, train error: 0.01409816
epoch 4 83.793%, output: 0.857, train error: 0.0056405836
epoch 4 83.815%, output: 0.855, train error: 0.0000018842915
epoch 4 83.837%, output: 0.859, train error: 0.0009897158
epoch 4 83.860%, output: 0.860, train error: 0.0065863472
epoch 4 83.882%, output: 0.855, train error: 0.012295277
epoch 4 83.904%, output: 0.859, train error: 0.000060838804
epoch 4 83.926%, output: 0.860, train error: 0.000039062797
epoch 4 83.948%, output: 0.859, train error: 0.0001625131
epoch 4 83.970%, output: 0.859, train error: 0.00939513
epoch 4 83.992%, output: 0.861, train error: 0.017430538
epoch 4 84.014%, output: 0.859, train error: 0.009478729
epoch 4 84.036%, output: 0.856, train error: 0.00004936156
epoch 4 84.058%, output: 0.858, train error: 0.011020486
epoch 4 84.080%, output: 0.860, train error: 0.009215579
epoch 4 84.102%, output: 0.860, train error: 0.016382877
epoch 4 84.125%, output: 0.856, train error: 0.014564016
epoch 4 84.147%, output: 0.859, train error: 0.019241627
epoch 4 84.169%, output: 0.860, train error: 0.000008071935
epoch 4 84.191%, output: 0.860, train error: 0.010254688
epoch 4 84.213%, output: 0.862, train error: 0.013217285
epoch 4 84.235%, output: 0.858, train error: 0.0005733218
epoch 4 84.257%, output: 0.855, train error: 0.026677864
epoch 4 84.279%, output: 0.859, train error: 0.0037609474
epoch 4 84.301%, output: 0.858, train error: 0.034643773
epoch 4 84.323%, output: 0.857, train error: 0.0029810364
epoch 4 84.345%, output: 0.857, train error: 0.0003436662
epoch 4 84.367%, output: 0.859, train error: 0.0033202143
epoch 4 84.389%, output: 0.857, train error: 0.0010036859
epoch 4 84.412%, output: 0.859, train error: 0.0000034910188
epoch 4 84.434%, output: 0.855, train error: 0.010106826
epoch 4 84.456%, output: 0.856, train error: 0.005966053
epoch 4 84.478%, output: 0.859, train error: 0.0010481547
epoch 4 84.500%, output: 0.857, train error: 0.001998215
epoch 4 84.522%, output: 0.857, train error: 0.06375836
epoch 4 84.544%, output: 0.859, train error: 0.015336236
epoch 4 84.566%, output: 0.855, train error: 0.0069672386
epoch 4 84.588%, output: 0.859, train error: 0.016030088
epoch 4 84.610%, output: 0.860, train error: 0.008372826
epoch 4 84.632%, output: 0.857, train error: 0.0005736558
epoch 4 84.654%, output: 0.857, train error: 0.0035494247
epoch 4 84.677%, output: 0.856, train error: 0.0060362187
epoch 4 84.699%, output: 0.861, train error: 0.004687986
epoch 4 84.721%, output: 0.858, train error: 0.020183291
epoch 4 84.743%, output: 0.859, train error: 0.00084819476
epoch 4 84.765%, output: 0.859, train error: 0.00067352393
epoch 4 84.787%, output: 0.856, train error: 0.004787152
epoch 4 84.809%, output: 0.858, train error: 0.0033204341
epoch 4 84.831%, output: 0.861, train error: 0.0020541379
epoch 4 84.853%, output: 0.858, train error: 0.020133175
epoch 4 84.875%, output: 0.859, train error: 0.0013719171
epoch 4 84.897%, output: 0.859, train error: 0.00027618412
epoch 4 84.919%, output: 0.859, train error: 0.0037068396
epoch 4 84.941%, output: 0.860, train error: 0.0000007662443
epoch 4 84.964%, output: 0.859, train error: 0.0018986342
epoch 4 84.986%, output: 0.859, train error: 0.001636813
epoch 4 85.008%, output: 0.859, train error: 0.0033095484
epoch 4 85.030%, output: 0.860, train error: 0.0004571506
epoch 4 85.052%, output: 0.861, train error: 0.002147433
epoch 4 85.074%, output: 0.860, train error: 0.009357026
epoch 4 85.096%, output: 0.859, train error: 0.00010933346
epoch 4 85.118%, output: 0.858, train error: 0.002129011
epoch 4 85.140%, output: 0.857, train error: 0.020463375
epoch 4 85.162%, output: 0.861, train error: 0.019303937
epoch 4 85.184%, output: 0.862, train error: 0.009831184
epoch 4 85.206%, output: 0.860, train error: 0.005604944
epoch 4 85.229%, output: 0.861, train error: 0.013437849
epoch 4 85.251%, output: 0.862, train error: 0.0146859065
epoch 4 85.273%, output: 0.864, train error: 0.00057467556
epoch 4 85.295%, output: 0.860, train error: 0.008919574
epoch 4 85.317%, output: 0.863, train error: 0.00909156
epoch 4 85.339%, output: 0.865, train error: 0.0039732847
epoch 4 85.361%, output: 0.863, train error: 0.0011659419
epoch 4 85.383%, output: 0.863, train error: 0.009236602
epoch 4 85.405%, output: 0.864, train error: 0.000005814396
epoch 4 85.427%, output: 0.863, train error: 0.00023096085
epoch 4 85.449%, output: 0.862, train error: 0.02647385
epoch 4 85.471%, output: 0.861, train error: 0.020488331
epoch 4 85.493%, output: 0.863, train error: 0.02161901
epoch 4 85.516%, output: 0.861, train error: 0.0069910106
epoch 4 85.538%, output: 0.861, train error: 0.00037888504
epoch 4 85.560%, output: 0.862, train error: 0.0156249255
epoch 4 85.582%, output: 0.864, train error: 0.0056517986
epoch 4 85.604%, output: 0.858, train error: 0.0005146494
epoch 4 85.626%, output: 0.861, train error: 0.019031717
epoch 4 85.648%, output: 0.861, train error: 0.0007052124
epoch 4 85.670%, output: 0.858, train error: 0.006309738
epoch 4 85.692%, output: 0.861, train error: 0.008675938
epoch 4 85.714%, output: 0.860, train error: 0.007847094
epoch 4 85.736%, output: 0.859, train error: 0.013022247
epoch 4 85.758%, output: 0.865, train error: 0.0020053405
epoch 4 85.781%, output: 0.860, train error: 0.023115383
epoch 4 85.803%, output: 0.861, train error: 0.007529674
epoch 4 85.825%, output: 0.859, train error: 0.0011309457
epoch 4 85.847%, output: 0.857, train error: 0.0014176024
epoch 4 85.869%, output: 0.860, train error: 0.005952516
epoch 4 85.891%, output: 0.859, train error: 0.009159123
epoch 4 85.913%, output: 0.860, train error: 0.0018916387
epoch 4 85.935%, output: 0.860, train error: 0.0045806067
epoch 4 85.957%, output: 0.859, train error: 0.0025728908
epoch 4 85.979%, output: 0.860, train error: 0.0050546248
epoch 4 86.001%, output: 0.861, train error: 0.00025697472
epoch 4 86.023%, output: 0.861, train error: 0.019276122
epoch 4 86.045%, output: 0.862, train error: 0.016355194
epoch 4 86.068%, output: 0.861, train error: 0.0033336568
epoch 4 86.090%, output: 0.863, train error: 0.0009808326
epoch 4 86.112%, output: 0.861, train error: 0.000030668638
epoch 4 86.134%, output: 0.860, train error: 0.0016099736
epoch 4 86.156%, output: 0.862, train error: 0.0191527
epoch 4 86.178%, output: 0.862, train error: 0.0033905713
epoch 4 86.200%, output: 0.862, train error: 0.0000072000016
epoch 4 86.222%, output: 0.864, train error: 0.002384209
epoch 4 86.244%, output: 0.862, train error: 0.014437104
epoch 4 86.266%, output: 0.861, train error: 0.01298284
epoch 4 86.288%, output: 0.861, train error: 0.00014600306
epoch 4 86.310%, output: 0.862, train error: 0.0005236916
epoch 4 86.333%, output: 0.862, train error: 0.018496659
epoch 4 86.355%, output: 0.859, train error: 0.010065785
epoch 4 86.377%, output: 0.863, train error: 0.00061462336
epoch 4 86.399%, output: 0.862, train error: 0.004120597
epoch 4 86.421%, output: 0.861, train error: 0.0028056053
epoch 4 86.443%, output: 0.860, train error: 0.0026355982
epoch 4 86.465%, output: 0.861, train error: 0.008651605
epoch 4 86.487%, output: 0.863, train error: 0.0018842886
epoch 4 86.509%, output: 0.861, train error: 0.011266564
epoch 4 86.531%, output: 0.862, train error: 0.013000939
epoch 4 86.553%, output: 0.862, train error: 0.0036304628
epoch 4 86.575%, output: 0.860, train error: 0.001295486
epoch 4 86.597%, output: 0.865, train error: 0.0010107378
epoch 4 86.620%, output: 0.862, train error: 0.0000027127908
epoch 4 86.642%, output: 0.863, train error: 0.056646824
epoch 4 86.664%, output: 0.862, train error: 0.0009668748
